
Datum	Waterstand	Temperatuur water	Temperatuur intern
2018-08-05 13:30:00	-250.11	14.83	33.3
2018-08-05 13:45:00	-250.27	14.87	34.47
2018-08-05 14:00:00	-250.45	14.83	35.54
2018-08-05 14:15:00	-250.58	14.83	36.74
2018-08-05 14:30:00	-250.7	14.83	37.95
2018-08-05 14:45:00	-250.78	14.83	39.12
2018-08-05 15:00:00	-250.89	14.83	40.2
2018-08-05 15:15:00	-250.94	14.83	41.29
2018-08-05 15:30:00	-251.01	14.83	42.23
2018-08-05 15:45:00	-251.12	14.83	43.16
2018-08-05 16:00:00	-251.2	14.83	44.1
2018-08-05 16:15:00	-251.22	14.83	44.86
2018-08-05 16:30:00	-251.29	14.87	45.46
2018-08-05 16:45:00	-251.43	14.83	46.03
2018-08-05 17:00:00	-251.47	14.83	46.59
2018-08-05 17:15:00	-251.53	14.83	46.95
2018-08-05 17:30:00	-251.57	14.83	47.19
2018-08-05 17:45:00	-251.6	14.83	47.28
2018-08-05 18:00:00	-251.63	14.83	47.31
2018-08-05 18:15:00	-251.68	14.83	46.83
2018-08-05 18:30:00	-251.74	14.83	46.15
2018-08-05 18:45:00	-251.74	14.83	45.4
2018-08-05 19:00:00	-251.73	14.83	44.51
2018-08-05 19:15:00	-251.73	14.83	43.46
2018-08-05 19:30:00	-251.71	14.83	42.26
2018-08-05 19:45:00	-251.65	14.87	40.82
2018-08-05 20:00:00	-251.62	14.87	39.12
2018-08-05 20:15:00	-251.58	14.83	37.07
2018-08-05 20:30:00	-251.54	14.87	34.86
2018-08-05 20:45:00	-251.51	14.83	32.55
2018-08-05 21:00:00	-251.46	14.87	30.36
2018-08-05 21:15:00	-251.37	14.87	28.18
2018-08-05 21:30:00	-251.29	14.83	26.16
2018-08-05 21:45:00	-251.25	14.83	24.33
2018-08-05 22:00:00	-251.2	14.83	22.74
2018-08-05 22:15:00	-251.12	14.87	21.36
2018-08-05 22:30:00	-251.1	14.87	20.18
2018-08-05 22:45:00	-251.06	14.87	19.17
2018-08-05 23:00:00	-251.04	14.83	18.25
2018-08-05 23:15:00	-251.03	14.87	17.47
2018-08-05 23:30:00	-251	14.87	16.81
2018-08-05 23:45:00	-251	14.83	16.25
2018-08-06 00:00:00	-250.98	14.87	15.74
2018-08-06 00:15:00	-250.99	14.87	15.29
2018-08-06 00:30:00	-250.98	14.87	14.91
2018-08-06 00:45:00	-250.96	14.87	14.54
2018-08-06 01:00:00	-250.95	14.87	14.25
2018-08-06 01:15:00	-250.93	14.87	14
2018-08-06 01:30:00	-250.89	14.87	13.8
2018-08-06 01:45:00	-250.85	14.87	13.59
2018-08-06 02:00:00	-250.81	14.87	13.38
2018-08-06 02:15:00	-250.78	14.87	13.18
2018-08-06 02:30:00	-250.74	14.87	12.97
2018-08-06 02:45:00	-250.65	14.87	12.76
2018-08-06 03:00:00	-250.61	14.87	12.56
2018-08-06 03:15:00	-250.57	14.87	12.39
2018-08-06 03:30:00	-250.53	14.87	12.27
2018-08-06 03:45:00	-250.51	14.87	12.14
2018-08-06 04:00:00	-250.48	14.87	12.02
2018-08-06 04:15:00	-250.45	14.87	11.89
2018-08-06 04:30:00	-250.37	14.87	11.69
2018-08-06 04:45:00	-250.36	14.87	11.52
2018-08-06 05:00:00	-250.3	14.87	11.4
2018-08-06 05:15:00	-250.3	14.87	11.23
2018-08-06 05:30:00	-250.25	14.87	11.11
2018-08-06 05:45:00	-250.2	14.87	10.98
2018-08-06 06:00:00	-250.17	14.87	10.82
2018-08-06 06:15:00	-250.12	14.87	10.73
2018-08-06 06:30:00	-250.11	14.87	10.69
2018-08-06 06:45:00	-250.09	14.87	10.65
2018-08-06 07:00:00	-250.09	14.87	10.69
2018-08-06 07:15:00	-250.09	14.87	10.78
2018-08-06 07:30:00	-250.06	14.87	10.86
2018-08-06 07:45:00	-250.11	14.87	11.11
2018-08-06 08:00:00	-250.09	14.87	11.48
2018-08-06 08:15:00	-250.12	14.87	11.93
2018-08-06 08:30:00	-250.08	14.91	12.6
2018-08-06 08:45:00	-250.12	14.87	13.71
2018-08-06 09:00:00	-250.16	14.87	15.44
2018-08-06 09:15:00	-250.25	14.87	17.14
2018-08-06 09:30:00	-250.45	14.87	18.8
2018-08-06 09:45:00	-250.59	14.87	20.45
2018-08-06 10:00:00	-250.83	14.87	21.9
2018-08-06 10:15:00	-251.04	14.87	23.32
2018-08-06 10:30:00	-251.21	14.87	24.7
2018-08-06 10:45:00	-251.42	14.87	26.01
2018-08-06 11:00:00	-251.59	14.87	27.3
2018-08-06 11:15:00	-251.74	14.87	28.24
2018-08-06 11:30:00	-251.92	14.87	29.43
2018-08-06 11:45:00	-252.12	14.91	30.63
2018-08-06 12:00:00	-252.29	14.87	31.74
2018-08-06 12:15:00	-252.44	14.91	32.97
2018-08-06 12:30:00	-252.6	14.87	34.32
2018-08-06 12:45:00	-252.75	14.87	35.51
2018-08-06 13:00:00	-252.91	14.87	36.36
2018-08-06 13:15:00	-253.07	14.87	37.04
2018-08-06 13:30:00	-253.21	14.87	37.68
2018-08-06 13:45:00	-253.36	14.87	38.8
2018-08-06 14:00:00	-253.5	14.87	40.03
2018-08-06 14:15:00	-253.64	14.91	41.35
2018-08-06 14:30:00	-253.85	14.87	42.58
2018-08-06 14:45:00	-253.98	14.87	43.75
2018-08-06 15:00:00	-254.09	14.87	44.83
2018-08-06 15:15:00	-254.17	14.87	45.85
2018-08-06 15:30:00	-254.28	14.87	46.59
2018-08-06 15:45:00	-254.41	14.87	47.52
2018-08-06 16:00:00	-254.52	14.87	48.15
2018-08-06 16:15:00	-254.65	14.91	48.63
2018-08-06 16:30:00	-254.77	14.87	49.22
2018-08-06 16:45:00	-254.87	14.91	49.85
2018-08-06 17:00:00	-255	14.91	50.56
2018-08-06 17:15:00	-255.09	14.87	51.09
2018-08-06 17:30:00	-255.16	14.91	51.49
2018-08-06 17:45:00	-255.23	14.87	51.59
2018-08-06 18:00:00	-255.29	14.91	51.43
2018-08-06 18:15:00	-255.34	14.87	51.24
2018-08-06 18:30:00	-255.39	14.91	50.93
2018-08-06 18:45:00	-255.43	14.87	50.44
2018-08-06 19:00:00	-255.43	14.87	49.58
2018-08-06 19:15:00	-255.47	14.87	48.57
2018-08-06 19:30:00	-255.52	14.87	47.37
2018-08-06 19:45:00	-255.51	14.91	45.85
2018-08-06 20:00:00	-255.46	14.87	43.87
2018-08-06 20:15:00	-255.4	14.87	41.41
2018-08-06 20:30:00	-255.36	14.87	38.74
2018-08-06 20:45:00	-255.31	14.91	36.13
2018-08-06 21:00:00	-255.3	14.91	33.66
2018-08-06 21:15:00	-255.29	14.91	31.38
2018-08-06 21:30:00	-255.31	14.91	29.34
2018-08-06 21:45:00	-255.34	14.91	27.52
2018-08-06 22:00:00	-255.33	14.91	26.04
2018-08-06 22:15:00	-255.34	14.91	24.83
2018-08-06 22:30:00	-255.33	14.91	23.72
2018-08-06 22:45:00	-255.34	14.91	22.71
2018-08-06 23:00:00	-255.31	14.91	21.87
2018-08-06 23:15:00	-255.3	14.91	21.09
2018-08-06 23:30:00	-255.26	14.91	20.42
2018-08-06 23:45:00	-255.23	14.91	19.83
2018-08-07 00:00:00	-255.19	14.91	19.28
2018-08-07 00:15:00	-255.16	14.91	18.76
2018-08-07 00:30:00	-255.12	14.91	18.36
2018-08-07 00:45:00	-255.04	14.91	17.95
2018-08-07 01:00:00	-254.98	14.91	17.54
2018-08-07 01:15:00	-254.92	14.91	17.21
2018-08-07 01:30:00	-254.87	14.91	16.92
2018-08-07 01:45:00	-254.83	14.91	16.62
2018-08-07 02:00:00	-254.75	14.91	16.36
2018-08-07 02:15:00	-254.66	14.91	16.1
2018-08-07 02:30:00	-254.61	14.91	15.81
2018-08-07 02:45:00	-254.54	14.91	15.55
2018-08-07 03:00:00	-254.46	14.91	15.33
2018-08-07 03:15:00	-254.41	14.96	15.14
2018-08-07 03:30:00	-254.37	14.91	14.87
2018-08-07 03:45:00	-254.33	14.91	14.63
2018-08-07 04:00:00	-254.27	14.91	14.42
2018-08-07 04:15:00	-254.2	14.91	14.17
2018-08-07 04:30:00	-254.13	14.91	14
2018-08-07 04:45:00	-254.09	14.91	13.88
2018-08-07 05:00:00	-254.06	14.91	13.67
2018-08-07 05:15:00	-254.04	14.91	13.51
2018-08-07 05:30:00	-254.04	14.91	13.34
2018-08-07 05:45:00	-254.08	14.91	13.18
2018-08-07 06:00:00	-254.06	14.91	13.05
2018-08-07 06:15:00	-254.02	14.91	12.89
2018-08-07 06:30:00	-254.02	14.91	12.76
2018-08-07 06:45:00	-253.94	14.96	12.68
2018-08-07 07:00:00	-253.94	14.91	12.68
2018-08-07 07:15:00	-253.93	14.96	12.76
2018-08-07 07:30:00	-253.93	14.91	12.89
2018-08-07 07:45:00	-253.91	14.91	13.14
2018-08-07 08:00:00	-253.92	14.96	13.42
2018-08-07 08:15:00	-253.93	14.91	13.88
2018-08-07 08:30:00	-253.96	14.91	14.42
2018-08-07 08:45:00	-253.97	14.91	15.44
2018-08-07 09:00:00	-254.01	14.91	16.92
2018-08-07 09:15:00	-254.08	14.91	18.62
2018-08-07 09:30:00	-254.22	14.91	20.29
2018-08-07 09:45:00	-254.42	14.91	21.97
2018-08-07 10:00:00	-254.63	14.91	23.69
2018-08-07 10:15:00	-254.86	14.96	25.28
2018-08-07 10:30:00	-255.08	14.91	26.7
2018-08-07 10:45:00	-255.29	14.96	28.11
2018-08-07 11:00:00	-255.5	14.96	29.53
2018-08-07 11:15:00	-255.68	14.96	30.87
2018-08-07 11:30:00	-255.88	14.91	32.1
2018-08-07 11:45:00	-256.08	14.91	33.27
2018-08-07 12:00:00	-256.22	14.91	34.47
2018-08-07 12:15:00	-256.41	14.91	35.69
2018-08-07 12:30:00	-256.61	14.91	36.95
2018-08-07 12:45:00	-256.74	14.91	38.15
2018-08-07 13:00:00	-256.91	14.96	39.27
2018-08-07 13:15:00	-257.04	14.91	40.15
2018-08-07 13:30:00	-257.18	14.91	41.11
2018-08-07 13:45:00	-257.33	14.91	42.2
2018-08-07 14:00:00	-257.44	14.91	43.31
2018-08-07 14:15:00	-257.59	14.91	44.22
2018-08-07 14:30:00	-257.74	14.96	45.16
2018-08-07 14:45:00	-257.85	14.91	46.27
2018-08-07 15:00:00	-257.96	14.91	47.34
2018-08-07 15:15:00	-258.07	14.91	48.24
2018-08-07 15:30:00	-258.22	14.96	49.13
2018-08-07 15:45:00	-258.33	14.91	49.64
2018-08-07 16:00:00	-258.44	14.91	50.22
2018-08-07 16:15:00	-258.58	14.96	50.53
2018-08-07 16:30:00	-258.72	14.91	51.09
2018-08-07 16:45:00	-258.81	14.96	51.55
2018-08-07 17:00:00	-258.91	14.91	51.8
2018-08-07 17:15:00	-258.95	14.96	51.8
2018-08-07 17:30:00	-259.02	14.91	51.68
2018-08-07 17:45:00	-259.11	14.96	51.43
2018-08-07 18:00:00	-259.23	14.91	51.21
2018-08-07 18:15:00	-259.29	14.96	50.96
2018-08-07 18:30:00	-259.29	14.91	50.31
2018-08-07 18:45:00	-259.3	14.96	49.64
2018-08-07 19:00:00	-259.25	14.91	48.24
2018-08-07 19:15:00	-259.13	14.96	46.18
2018-08-07 19:30:00	-259.02	14.91	43.98
2018-08-07 19:45:00	-258.92	14.91	41.29
2018-08-07 20:00:00	-258.81	14.91	38.56
2018-08-07 20:15:00	-258.71	14.96	36.04
2018-08-07 20:30:00	-258.63	14.96	33.78
2018-08-07 20:45:00	-258.47	14.91	31.74
2018-08-07 21:00:00	-258.39	14.91	29.9
2018-08-07 21:15:00	-258.36	14.96	28.27
2018-08-07 21:30:00	-258.37	14.96	26.79
2018-08-07 21:45:00	-258.36	14.96	25.63
2018-08-07 22:00:00	-258.32	14.96	24.73
2018-08-07 22:15:00	-258.27	14.96	24.02
2018-08-07 22:30:00	-258.1	14.96	23.52
2018-08-07 22:45:00	-258.17	14.96	23.32
2018-08-07 23:00:00	-258.24	14.96	23.59
2018-08-07 23:15:00	-258.26	14.96	23.62
2018-08-07 23:30:00	-258.23	14.96	23.38
2018-08-07 23:45:00	-258.15	14.96	23.01
2018-08-08 00:00:00	-257.95	14.96	22.54
2018-08-08 00:15:00	-258.12	14.96	22.17
2018-08-08 00:30:00	-258.11	14.96	21.84
2018-08-08 00:45:00	-258.04	14.96	21.46
2018-08-08 01:00:00	-258.22	14.96	21.53
2018-08-08 01:15:00	-258.45	14.96	22.14
2018-08-08 01:30:00	-258.55	14.96	22.71
2018-08-08 01:45:00	-258.45	14.96	22.95
2018-08-08 02:00:00	-258.29	14.96	22.88
2018-08-08 02:15:00	-258.07	14.96	22.68
2018-08-08 02:30:00	-258.32	14.96	22.41
2018-08-08 02:45:00	-258.27	14.96	22.17
2018-08-08 03:00:00	-258.43	14.96	21.94
2018-08-08 03:15:00	-258.63	14.96	21.63
2018-08-08 03:30:00	-258.37	15	21.33
2018-08-08 03:45:00	-258.18	14.96	21.06
2018-08-08 04:00:00	-257.8	14.96	20.69
2018-08-08 04:15:00	-257.68	14.96	20.32
2018-08-08 04:30:00	-257.67	14.96	20.05
2018-08-08 04:45:00	-257.96	14.96	19.87
2018-08-08 05:00:00	-257.95	14.96	19.72
2018-08-08 05:15:00	-257.79	14.96	19.58
2018-08-08 05:30:00	-257.81	15	19.43
2018-08-08 05:45:00	-257.89	14.96	19.32
2018-08-08 06:00:00	-257.78	14.96	19.21
2018-08-08 06:15:00	-257.75	14.96	19.13
2018-08-08 06:30:00	-257.48	15	19.13
2018-08-08 06:45:00	-257.54	14.96	19.13
2018-08-08 07:00:00	-257.46	14.96	19.21
2018-08-08 07:15:00	-257.35	14.96	19.32
2018-08-08 07:30:00	-257.09	15	19.46
2018-08-08 07:45:00	-257.26	14.96	19.69
2018-08-08 08:00:00	-257.21	14.96	19.87
2018-08-08 08:15:00	-257	15	20.08
2018-08-08 08:30:00	-256.99	15	20.25
2018-08-08 08:45:00	-257.14	14.96	20.42
2018-08-08 09:00:00	-257.1	14.96	20.69
2018-08-08 09:15:00	-257.06	14.96	21.03
2018-08-08 09:30:00	-257.12	14.96	21.5
2018-08-08 09:45:00	-257.12	14.96	21.84
2018-08-08 10:00:00	-257.04	15	22.14
2018-08-08 10:15:00	-257.31	14.96	22.48
2018-08-08 10:30:00	-257.22	15	23.32
2018-08-08 10:45:00	-257.53	15	24.4
2018-08-08 11:00:00	-257.96	14.96	25.16
2018-08-08 11:15:00	-258.02	15	26.16
2018-08-08 11:30:00	-258.43	14.96	26.76
2018-08-08 11:45:00	-258.49	15	27.64
2018-08-08 12:00:00	-258.63	15	28.02
2018-08-08 12:15:00	-258.75	15	28.05
2018-08-08 12:30:00	-258.89	15	28.46
2018-08-08 12:45:00	-259.12	15	28.87
2018-08-08 13:00:00	-259.18	15	28.8
2018-08-08 13:15:00	-259.27	15	28.3
2018-08-08 13:30:00	-259.46	14.96	28.4
2018-08-08 13:45:00	-259.56	14.96	28.14
2018-08-08 14:00:00	-259.5	15	28.11
2018-08-08 14:15:00	-259.55	15	28.77
2018-08-08 14:30:00	-259.77	15	29.72
2018-08-08 14:45:00	-260.12	14.96	31.05
2018-08-08 15:00:00	-260.25	14.96	31.86
2018-08-08 15:15:00	-260.26	14.96	32.16
2018-08-08 15:30:00	-260.08	15	31.08
2018-08-08 15:45:00	-259.97	15	29.84
2018-08-08 16:00:00	-259.95	15	29.06
2018-08-08 16:15:00	-260.02	15	28.68
2018-08-08 16:30:00	-259.97	15	28.68
2018-08-08 16:45:00	-260.12	15	29.4
2018-08-08 17:00:00	-260.45	14.96	29.06
2018-08-08 17:15:00	-260.29	15	28.36
2018-08-08 17:30:00	-260.25	15	27.67
2018-08-08 17:45:00	-260.23	15	27.17
2018-08-08 18:00:00	-260.23	15	26.79
2018-08-08 18:15:00	-260.28	15	26.89
2018-08-08 18:30:00	-260.41	15	28.02
2018-08-08 18:45:00	-260.5	15	29.59
2018-08-08 19:00:00	-260.57	15	30.33
2018-08-08 19:15:00	-260.64	15	30.3
2018-08-08 19:30:00	-260.67	15	30.36
2018-08-08 19:45:00	-260.69	15	30.09
2018-08-08 20:00:00	-260.67	15	29.43
2018-08-08 20:15:00	-260.67	15	28.49
2018-08-08 20:30:00	-260.65	15	27.33
2018-08-08 20:45:00	-260.57	15	26.1
2018-08-08 21:00:00	-260.57	15	24.83
2018-08-08 21:15:00	-260.54	15	23.42
2018-08-08 21:30:00	-260.51	15	22.04
2018-08-08 21:45:00	-260.45	15	20.72
2018-08-08 22:00:00	-260.36	15	19.46
2018-08-08 22:15:00	-260.31	15	18.28
2018-08-08 22:30:00	-260.28	15	17.25
2018-08-08 22:45:00	-260.18	15	16.33
2018-08-08 23:00:00	-260.12	15	15.55
2018-08-08 23:15:00	-260.07	15	14.83
2018-08-08 23:30:00	-259.99	15	14.21
2018-08-08 23:45:00	-259.92	15	13.71
2018-08-09 00:00:00	-259.88	15	13.26
2018-08-09 00:15:00	-259.82	15	12.85
2018-08-09 00:30:00	-259.77	15.03	12.47
2018-08-09 00:45:00	-259.71	15	12.14
2018-08-09 01:00:00	-259.61	15	11.85
2018-08-09 01:15:00	-259.55	15	11.52
2018-08-09 01:30:00	-259.5	15	11.31
2018-08-09 01:45:00	-259.49	15	11.11
2018-08-09 02:00:00	-259.43	15	10.9
2018-08-09 02:15:00	-259.35	15	10.78
2018-08-09 02:30:00	-259.29	15	10.61
2018-08-09 02:45:00	-259.23	15	10.53
2018-08-09 03:00:00	-259.11	15	10.4
2018-08-09 03:15:00	-259.05	15	10.28
2018-08-09 03:30:00	-259.01	15	10.16
2018-08-09 03:45:00	-258.95	15	10.07
2018-08-09 04:00:00	-258.82	15	9.94
2018-08-09 04:15:00	-258.7	15	9.85
2018-08-09 04:30:00	-258.68	15	9.75
2018-08-09 04:45:00	-258.68	15	9.66
2018-08-09 05:00:00	-258.63	15.03	9.61
2018-08-09 05:15:00	-258.52	15	9.51
2018-08-09 05:30:00	-258.5	15	9.47
2018-08-09 05:45:00	-258.53	15.03	9.42
2018-08-09 06:00:00	-258.52	15	9.42
2018-08-09 06:15:00	-258.47	15	9.42
2018-08-09 06:30:00	-258.39	15	9.42
2018-08-09 06:45:00	-258.41	15.03	9.56
2018-08-09 07:00:00	-258.28	15.03	9.8
2018-08-09 07:15:00	-258.18	15	10.11
2018-08-09 07:30:00	-258.16	15	10.53
2018-08-09 07:45:00	-258.15	15.03	11.11
2018-08-09 08:00:00	-258.13	15.03	11.89
2018-08-09 08:15:00	-258.13	15.03	12.68
2018-08-09 08:30:00	-258.05	15.03	13.55
2018-08-09 08:45:00	-257.96	15	14.42
2018-08-09 09:00:00	-258	15.03	15.55
2018-08-09 09:15:00	-258.02	15	16.99
2018-08-09 09:30:00	-258.15	15.03	18.43
2018-08-09 09:45:00	-258.22	15.03	19.21
2018-08-09 10:00:00	-258.28	15	19.46
2018-08-09 10:15:00	-258.23	15.03	19.58
2018-08-09 10:30:00	-258.37	15	19.43
2018-08-09 10:45:00	-257.44	15.03	19.02
2018-08-09 11:00:00	-255.73	15.03	18.58
2018-08-09 11:15:00	-254.47	15.03	18.8
2018-08-09 11:30:00	-253.66	15	19.8
2018-08-09 11:45:00	-252.93	15.03	20.49
2018-08-09 12:00:00	-252.58	15.03	21.5
2018-08-09 12:15:00	-252.29	15.03	22.68
2018-08-09 12:30:00	-251.94	15	23.12
2018-08-09 12:45:00	-251.63	15.03	23.28
2018-08-09 13:00:00	-251.36	15.03	23.18
2018-08-09 13:15:00	-251.51	15.03	22.68
2018-08-09 13:30:00	-251.31	15	22.1
2018-08-09 13:45:00	-251.08	15.03	21.7
2018-08-09 14:00:00	-250.79	15.03	21.7
2018-08-09 14:15:00	-250.64	15	21.53
2018-08-09 14:30:00	-250.53	15.03	21.3
2018-08-09 14:45:00	-250.25	15.03	20.99
2018-08-09 15:00:00	-250.2	15.03	20.69
2018-08-09 15:15:00	-250.2	15.03	20.49
2018-08-09 15:30:00	-250.02	15	20.45
2018-08-09 15:45:00	-249.92	15.03	20.56
2018-08-09 16:00:00	-249.83	15.03	21.26
2018-08-09 16:15:00	-249.73	15.03	22.85
2018-08-09 16:30:00	-249.63	15.03	24.6
2018-08-09 16:45:00	-249.66	15.03	26.23
2018-08-09 17:00:00	-249.68	15.03	27.8
2018-08-09 17:15:00	-249.71	15.03	28.27
2018-08-09 17:30:00	-249.72	15.03	28.27
2018-08-09 17:45:00	-249.79	15.03	28.3
2018-08-09 18:00:00	-249.73	15.03	28.08
2018-08-09 18:15:00	-249.86	15.03	27.3
2018-08-09 18:30:00	-249.92	15.03	26.57
2018-08-09 18:45:00	-249.88	15.03	25.94
2018-08-09 19:00:00	-249.89	15.03	25
2018-08-09 19:15:00	-249.92	15.03	24.13
2018-08-09 19:30:00	-249.84	15.03	23.72
2018-08-09 19:45:00	-249.84	15.03	23.28
2018-08-09 20:00:00	-249.87	15.03	22.71
2018-08-09 20:15:00	-249.84	15.03	22.17
2018-08-09 20:30:00	-249.79	15.03	21.67
2018-08-09 20:45:00	-249.87	15.03	21.13
2018-08-09 21:00:00	-249.88	15.03	20.72
2018-08-09 21:15:00	-249.87	15.03	20.32
2018-08-09 21:30:00	-250.02	15.03	19.94
2018-08-09 21:45:00	-249.96	15.03	19.46
2018-08-09 22:00:00	-250.04	15.03	18.95
2018-08-09 22:15:00	-249.99	15.03	18.54
2018-08-09 22:30:00	-250.04	15.03	18.14
2018-08-09 22:45:00	-249.94	15.03	17.8
2018-08-09 23:00:00	-249.93	15.03	17.51
2018-08-09 23:15:00	-249.89	15.03	17.14
2018-08-09 23:30:00	-249.91	15.03	16.81
2018-08-09 23:45:00	-249.88	15.03	16.55
2018-08-10 00:00:00	-249.92	15.07	16.4
2018-08-10 00:15:00	-249.88	15.07	16.25
2018-08-10 00:30:00	-249.88	15.03	16.07
2018-08-10 00:45:00	-249.86	15.03	15.92
2018-08-10 01:00:00	-249.88	15.03	15.77
2018-08-10 01:15:00	-249.79	15.03	15.59
2018-08-10 01:30:00	-249.77	15.03	15.29
2018-08-10 01:45:00	-249.77	15.03	15.07
2018-08-10 02:00:00	-249.79	15.03	14.96
2018-08-10 02:15:00	-249.77	15.03	14.91
2018-08-10 02:30:00	-249.76	15.03	14.63
2018-08-10 02:45:00	-249.71	15.03	14.34
2018-08-10 03:00:00	-249.63	15.07	14.05
2018-08-10 03:15:00	-249.57	15.03	13.76
2018-08-10 03:30:00	-249.55	15.07	13.51
2018-08-10 03:45:00	-249.46	15.03	13.3
2018-08-10 04:00:00	-249.43	15.07	13.09
2018-08-10 04:15:00	-249.36	15.07	12.89
2018-08-10 04:30:00	-249.26	15.07	12.72
2018-08-10 04:45:00	-249.23	15.03	12.56
2018-08-10 05:00:00	-249.18	15.07	12.39
2018-08-10 05:15:00	-249.14	15.03	12.22
2018-08-10 05:30:00	-249.05	15.03	12.06
2018-08-10 05:45:00	-249.04	15.07	11.93
2018-08-10 06:00:00	-249.01	15.03	11.81
2018-08-10 06:15:00	-248.98	15.03	11.73
2018-08-10 06:30:00	-249.01	15.03	11.69
2018-08-10 06:45:00	-248.95	15.07	11.69
2018-08-10 07:00:00	-248.91	15.03	11.77
2018-08-10 07:15:00	-248.87	15.03	11.81
2018-08-10 07:30:00	-248.83	15.07	11.85
2018-08-10 07:45:00	-248.82	15.07	11.98
2018-08-10 08:00:00	-248.8	15.07	12.14
2018-08-10 08:15:00	-248.77	15.07	12.39
2018-08-10 08:30:00	-248.81	15.03	12.76
2018-08-10 08:45:00	-248.86	15.07	13.38
2018-08-10 09:00:00	-248.91	15.07	14.34
2018-08-10 09:15:00	-248.92	15.07	15.44
2018-08-10 09:30:00	-249.09	15.07	16.47
2018-08-10 09:45:00	-249.13	15.07	17.47
2018-08-10 10:00:00	-249.26	15.07	18.5
2018-08-10 10:15:00	-249.41	15.07	19.5
2018-08-10 10:30:00	-249.52	15.07	20.32
2018-08-10 10:45:00	-249.67	15.07	21.09
2018-08-10 11:00:00	-249.73	15.07	21.97
2018-08-10 11:15:00	-249.81	15.07	22.54
2018-08-10 11:30:00	-249.91	15.07	22.85
2018-08-10 11:45:00	-249.98	15.07	23.25
2018-08-10 12:00:00	-250.18	15.07	23.82
2018-08-10 12:15:00	-250.24	15.07	24.06
2018-08-10 12:30:00	-250.39	15.07	24.93
2018-08-10 12:45:00	-250.42	15.03	25.06
2018-08-10 13:00:00	-250.47	15.07	24.66
2018-08-10 13:15:00	-250.57	15.07	25.38
2018-08-10 13:30:00	-250.71	15.07	25.63
2018-08-10 13:45:00	-250.87	15.07	25.32
2018-08-10 14:00:00	-250.88	15.07	25.82
2018-08-10 14:15:00	-251	15.07	27.3
2018-08-10 14:30:00	-251.22	15.07	28.24
2018-08-10 14:45:00	-251.33	15.07	29.34
2018-08-10 15:00:00	-251.43	15.07	29.31
2018-08-10 15:15:00	-251.63	15.07	30.18
2018-08-10 15:30:00	-251.79	15.03	30.99
2018-08-10 15:45:00	-251.84	15.07	31.35
2018-08-10 16:00:00	-251.91	15.07	31.95
2018-08-10 16:15:00	-252.09	15.07	33
2018-08-10 16:30:00	-252.17	15.07	32.52
2018-08-10 16:45:00	-252.16	15.07	32.61
2018-08-10 17:00:00	-252.25	15.07	33.27
2018-08-10 17:15:00	-252.33	15.07	33.75
2018-08-10 17:30:00	-252.48	15.07	33.69
2018-08-10 17:45:00	-252.45	15.07	32.52
2018-08-10 18:00:00	-252.43	15.07	31.71
2018-08-10 18:15:00	-252.5	15.07	32.07
2018-08-10 18:30:00	-252.57	15.07	32.49
2018-08-10 18:45:00	-252.66	15.07	32.76
2018-08-10 19:00:00	-252.77	15.07	32.88
2018-08-10 19:15:00	-252.77	15.07	32.58
2018-08-10 19:30:00	-252.77	15.07	31.71
2018-08-10 19:45:00	-252.74	15.07	31.23
2018-08-10 20:00:00	-252.75	15.07	30
2018-08-10 20:15:00	-252.79	15.07	28.3
2018-08-10 20:30:00	-252.7	15.07	26.67
2018-08-10 20:45:00	-252.63	15.07	25.19
2018-08-10 21:00:00	-252.55	15.07	23.82
2018-08-10 21:15:00	-252.49	15.07	22.71
2018-08-10 21:30:00	-252.47	15.11	21.87
2018-08-10 21:45:00	-252.5	15.07	21.13
2018-08-10 22:00:00	-252.47	15.07	20.56
2018-08-10 22:15:00	-252.42	15.07	20.08
2018-08-10 22:30:00	-252.37	15.07	19.65
2018-08-10 22:45:00	-252.37	15.07	19.28
2018-08-10 23:00:00	-252.34	15.07	18.98
2018-08-10 23:15:00	-252.32	15.07	18.69
2018-08-10 23:30:00	-252.28	15.07	18.43
2018-08-10 23:45:00	-252.25	15.07	18.25
2018-08-11 00:00:00	-252.26	15.07	17.99
2018-08-11 00:15:00	-252.31	15.11	17.77
2018-08-11 00:30:00	-252.34	15.07	17.58
2018-08-11 00:45:00	-252.39	15.07	17.47
2018-08-11 01:00:00	-252.5	15.07	17.36
2018-08-11 01:15:00	-252.52	15.07	17.29
2018-08-11 01:30:00	-252.53	15.07	17.1
2018-08-11 01:45:00	-252.53	15.11	16.77
2018-08-11 02:00:00	-252.53	15.07	16.47
2018-08-11 02:15:00	-252.43	15.07	15.99
2018-08-11 02:30:00	-252.17	15.07	15.44
2018-08-11 02:45:00	-251.96	15.07	14.96
2018-08-11 03:00:00	-251.83	15.07	14.5
2018-08-11 03:15:00	-251.75	15.11	14.09
2018-08-11 03:30:00	-251.61	15.07	13.76
2018-08-11 03:45:00	-251.54	15.07	13.51
2018-08-11 04:00:00	-251.48	15.11	13.18
2018-08-11 04:15:00	-251.4	15.07	12.85
2018-08-11 04:30:00	-251.36	15.07	12.64
2018-08-11 04:45:00	-251.31	15.11	12.43
2018-08-11 05:00:00	-251.32	15.07	12.31
2018-08-11 05:15:00	-251.27	15.11	12.18
2018-08-11 05:30:00	-251.27	15.11	12.06
